case_id,image_path,source,label,split,notes
269,data/brutes_kaggle/ABNORMAL-LUNG_00269_suspected_opacity_282.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00269_suspected_opacity_282.jpg
270,data/brutes_kaggle/ABNORMAL-LUNG_00270_suspected_opacity_283.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00270_suspected_opacity_283.jpg
271,data/brutes_kaggle/ABNORMAL-LUNG_00271_suspected_opacity_284.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00271_suspected_opacity_284.jpg
272,data/brutes_kaggle/ABNORMAL-LUNG_00272_suspected_opacity_285.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00272_suspected_opacity_285.jpg
273,data/brutes_kaggle/ABNORMAL-LUNG_00273_suspected_opacity_286.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00273_suspected_opacity_286.jpg
274,data/brutes_kaggle/ABNORMAL-LUNG_00274_suspected_opacity_287.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00274_suspected_opacity_287.jpg
275,data/brutes_kaggle/ABNORMAL-LUNG_00275_suspected_opacity_288.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00275_suspected_opacity_288.jpg
276,data/brutes_kaggle/ABNORMAL-LUNG_00276_suspected_opacity_289.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00276_suspected_opacity_289.jpg
277,data/brutes_kaggle/ABNORMAL-LUNG_00277_suspected_opacity_290.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00277_suspected_opacity_290.jpg
278,data/brutes_kaggle/ABNORMAL-LUNG_00278_suspected_opacity_291.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00278_suspected_opacity_291.jpg
279,data/brutes_kaggle/ABNORMAL-LUNG_00279_suspected_opacity_292.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00279_suspected_opacity_292.jpg
280,data/brutes_kaggle/ABNORMAL-LUNG_00280_suspected_opacity_293.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00280_suspected_opacity_293.jpg
281,data/brutes_kaggle/ABNORMAL-LUNG_00281_suspected_opacity_294.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00281_suspected_opacity_294.jpg
282,data/brutes_kaggle/ABNORMAL-LUNG_00282_suspected_opacity_295.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00282_suspected_opacity_295.jpg
283,data/brutes_kaggle/ABNORMAL-LUNG_00283_suspected_opacity_296.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00283_suspected_opacity_296.jpg
284,data/brutes_kaggle/ABNORMAL-LUNG_00284_suspected_opacity_297.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00284_suspected_opacity_297.jpg
285,data/brutes_kaggle/ABNORMAL-LUNG_00285_suspected_opacity_298.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00285_suspected_opacity_298.jpg
286,data/brutes_kaggle/ABNORMAL-LUNG_00286_suspected_opacity_299.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00286_suspected_opacity_299.jpg
287,data/brutes_kaggle/ABNORMAL-LUNG_00287_suspected_opacity_301.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00287_suspected_opacity_301.jpg
288,data/brutes_kaggle/ABNORMAL-LUNG_00288_suspected_opacity_302.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00288_suspected_opacity_302.jpg
289,data/brutes_kaggle/ABNORMAL-LUNG_00289_suspected_opacity_308.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00289_suspected_opacity_308.jpg
290,data/brutes_kaggle/ABNORMAL-LUNG_00290_suspected_opacity_309.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00290_suspected_opacity_309.jpg
291,data/brutes_kaggle/ABNORMAL-LUNG_00291_suspected_opacity_310.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00291_suspected_opacity_310.jpg
292,data/brutes_kaggle/ABNORMAL-LUNG_00292_suspected_opacity_311.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00292_suspected_opacity_311.jpg
293,data/brutes_kaggle/ABNORMAL-LUNG_00293_suspected_opacity_312.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00293_suspected_opacity_312.jpg
294,data/brutes_kaggle/ABNORMAL-LUNG_00294_suspected_opacity_313.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00294_suspected_opacity_313.jpg
295,data/brutes_kaggle/ABNORMAL-LUNG_00295_suspected_opacity_314.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00295_suspected_opacity_314.jpg
296,data/brutes_kaggle/ABNORMAL-LUNG_00296_suspected_opacity_315.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00296_suspected_opacity_315.jpg
297,data/brutes_kaggle/ABNORMAL-LUNG_00297_suspected_opacity_316.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00297_suspected_opacity_316.jpg
298,data/brutes_kaggle/ABNORMAL-LUNG_00298_suspected_opacity_317.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00298_suspected_opacity_317.jpg
299,data/brutes_kaggle/ABNORMAL-LUNG_00299_suspected_opacity_318.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00299_suspected_opacity_318.jpg
300,data/brutes_kaggle/ABNORMAL-LUNG_00300_suspected_opacity_319.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00300_suspected_opacity_319.jpg
301,data/brutes_kaggle/ABNORMAL-LUNG_00301_suspected_opacity_320.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00301_suspected_opacity_320.jpg
302,data/brutes_kaggle/ABNORMAL-LUNG_00302_suspected_opacity_321.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00302_suspected_opacity_321.jpg
303,data/brutes_kaggle/ABNORMAL-LUNG_00303_suspected_opacity_322.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00303_suspected_opacity_322.jpg
304,data/brutes_kaggle/ABNORMAL-LUNG_00304_suspected_opacity_323.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00304_suspected_opacity_323.jpg
305,data/brutes_kaggle/ABNORMAL-LUNG_00305_suspected_opacity_324.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00305_suspected_opacity_324.jpg
306,data/brutes_kaggle/ABNORMAL-LUNG_00306_suspected_opacity_325.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00306_suspected_opacity_325.jpg
307,data/brutes_kaggle/ABNORMAL-LUNG_00307_suspected_opacity_326.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00307_suspected_opacity_326.jpg
308,data/brutes_kaggle/ABNORMAL-LUNG_00308_suspected_opacity_327.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00308_suspected_opacity_327.jpg
309,data/brutes_kaggle/ABNORMAL-LUNG_00309_suspected_opacity_328.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00309_suspected_opacity_328.jpg
310,data/brutes_kaggle/ABNORMAL-LUNG_00310_suspected_opacity_329.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00310_suspected_opacity_329.jpg
311,data/brutes_kaggle/ABNORMAL-LUNG_00311_suspected_opacity_330.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00311_suspected_opacity_330.jpg
312,data/brutes_kaggle/ABNORMAL-LUNG_00312_suspected_opacity_331.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00312_suspected_opacity_331.jpg
313,data/brutes_kaggle/ABNORMAL-LUNG_00313_suspected_opacity_332.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00313_suspected_opacity_332.jpg
314,data/brutes_kaggle/ABNORMAL-LUNG_00314_suspected_opacity_333.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00314_suspected_opacity_333.jpg
315,data/brutes_kaggle/ABNORMAL-LUNG_00315_suspected_opacity_334.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00315_suspected_opacity_334.jpg
316,data/brutes_kaggle/ABNORMAL-LUNG_00316_suspected_opacity_335.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00316_suspected_opacity_335.jpg
317,data/brutes_kaggle/ABNORMAL-LUNG_00317_suspected_opacity_336.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00317_suspected_opacity_336.jpg
318,data/brutes_kaggle/ABNORMAL-LUNG_00318_suspected_opacity_337.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00318_suspected_opacity_337.jpg
319,data/brutes_kaggle/ABNORMAL-LUNG_00319_suspected_opacity_338.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00319_suspected_opacity_338.jpg
320,data/brutes_kaggle/ABNORMAL-LUNG_00320_suspected_opacity_339.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00320_suspected_opacity_339.jpg
321,data/brutes_kaggle/ABNORMAL-LUNG_00321_suspected_opacity_340.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00321_suspected_opacity_340.jpg
322,data/brutes_kaggle/ABNORMAL-LUNG_00322_suspected_opacity_341.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00322_suspected_opacity_341.jpg
323,data/brutes_kaggle/ABNORMAL-LUNG_00323_suspected_opacity_342.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00323_suspected_opacity_342.jpg
324,data/brutes_kaggle/ABNORMAL-LUNG_00324_suspected_opacity_343.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00324_suspected_opacity_343.jpg
325,data/brutes_kaggle/ABNORMAL-LUNG_00325_suspected_opacity_344.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00325_suspected_opacity_344.jpg
326,data/brutes_kaggle/ABNORMAL-LUNG_00326_suspected_opacity_345.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00326_suspected_opacity_345.jpg
327,data/brutes_kaggle/ABNORMAL-LUNG_00327_suspected_opacity_346.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00327_suspected_opacity_346.jpg
328,data/brutes_kaggle/ABNORMAL-LUNG_00328_suspected_opacity_347.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00328_suspected_opacity_347.jpg
329,data/brutes_kaggle/ABNORMAL-LUNG_00329_suspected_opacity_348.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00329_suspected_opacity_348.jpg
330,data/brutes_kaggle/ABNORMAL-LUNG_00330_suspected_opacity_349.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00330_suspected_opacity_349.jpg
331,data/brutes_kaggle/ABNORMAL-LUNG_00331_suspected_opacity_350.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00331_suspected_opacity_350.jpg
332,data/brutes_kaggle/ABNORMAL-LUNG_00332_suspected_opacity_351.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00332_suspected_opacity_351.jpg
333,data/brutes_kaggle/ABNORMAL-LUNG_00333_suspected_opacity_352.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00333_suspected_opacity_352.jpg
334,data/brutes_kaggle/ABNORMAL-LUNG_00334_suspected_opacity_353.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00334_suspected_opacity_353.jpg
335,data/brutes_kaggle/ABNORMAL-LUNG_00335_suspected_opacity_354.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00335_suspected_opacity_354.jpg
336,data/brutes_kaggle/ABNORMAL-LUNG_00336_suspected_opacity_355.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00336_suspected_opacity_355.jpg
337,data/brutes_kaggle/ABNORMAL-LUNG_00337_suspected_opacity_356.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00337_suspected_opacity_356.jpg
338,data/brutes_kaggle/ABNORMAL-LUNG_00338_suspected_opacity_357.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00338_suspected_opacity_357.jpg
339,data/brutes_kaggle/ABNORMAL-LUNG_00339_suspected_opacity_358.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00339_suspected_opacity_358.jpg
340,data/brutes_kaggle/ABNORMAL-LUNG_00340_suspected_opacity_359.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00340_suspected_opacity_359.jpg
341,data/brutes_kaggle/ABNORMAL-LUNG_00341_suspected_opacity_360.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00341_suspected_opacity_360.jpg
342,data/brutes_kaggle/ABNORMAL-LUNG_00342_suspected_opacity_361.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00342_suspected_opacity_361.jpg
343,data/brutes_kaggle/ABNORMAL-LUNG_00343_suspected_opacity_362.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00343_suspected_opacity_362.jpg
344,data/brutes_kaggle/ABNORMAL-LUNG_00344_suspected_opacity_363.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00344_suspected_opacity_363.jpg
345,data/brutes_kaggle/ABNORMAL-LUNG_00345_suspected_opacity_364.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00345_suspected_opacity_364.jpg
346,data/brutes_kaggle/ABNORMAL-LUNG_00346_suspected_opacity_365.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00346_suspected_opacity_365.jpg
347,data/brutes_kaggle/ABNORMAL-LUNG_00347_suspected_opacity_366.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00347_suspected_opacity_366.jpg
348,data/brutes_kaggle/ABNORMAL-LUNG_00348_suspected_opacity_367.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00348_suspected_opacity_367.jpg
349,data/brutes_kaggle/ABNORMAL-LUNG_00349_suspected_opacity_368.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00349_suspected_opacity_368.jpg
350,data/brutes_kaggle/ABNORMAL-LUNG_00350_suspected_opacity_369.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00350_suspected_opacity_369.jpg
351,data/brutes_kaggle/ABNORMAL-LUNG_00351_suspected_opacity_370.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00351_suspected_opacity_370.jpg
352,data/brutes_kaggle/ABNORMAL-LUNG_00352_suspected_opacity_371.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00352_suspected_opacity_371.jpg
353,data/brutes_kaggle/ABNORMAL-LUNG_00353_suspected_opacity_372.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00353_suspected_opacity_372.jpg
354,data/brutes_kaggle/ABNORMAL-LUNG_00354_suspected_opacity_373.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00354_suspected_opacity_373.jpg
355,data/brutes_kaggle/ABNORMAL-LUNG_00355_suspected_opacity_375.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00355_suspected_opacity_375.jpg
356,data/brutes_kaggle/ABNORMAL-LUNG_00356_suspected_opacity_376.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00356_suspected_opacity_376.jpg
357,data/brutes_kaggle/ABNORMAL-LUNG_00357_suspected_opacity_377.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00357_suspected_opacity_377.jpg
358,data/brutes_kaggle/ABNORMAL-LUNG_00358_suspected_opacity_378.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00358_suspected_opacity_378.jpg
359,data/brutes_kaggle/ABNORMAL-LUNG_00359_suspected_opacity_379.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00359_suspected_opacity_379.jpg
360,data/brutes_kaggle/ABNORMAL-LUNG_00360_suspected_opacity_380.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00360_suspected_opacity_380.jpg
361,data/brutes_kaggle/ABNORMAL-LUNG_00361_suspected_opacity_381.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00361_suspected_opacity_381.jpg
362,data/brutes_kaggle/ABNORMAL-LUNG_00362_suspected_opacity_382.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00362_suspected_opacity_382.jpg
363,data/brutes_kaggle/ABNORMAL-LUNG_00363_suspected_opacity_383.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00363_suspected_opacity_383.jpg
364,data/brutes_kaggle/ABNORMAL-LUNG_00364_suspected_opacity_384.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00364_suspected_opacity_384.jpg
365,data/brutes_kaggle/ABNORMAL-LUNG_00365_suspected_opacity_385.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00365_suspected_opacity_385.jpg
366,data/brutes_kaggle/ABNORMAL-LUNG_00366_suspected_opacity_387.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00366_suspected_opacity_387.jpg
367,data/brutes_kaggle/ABNORMAL-LUNG_00367_suspected_opacity_389.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00367_suspected_opacity_389.jpg
368,data/brutes_kaggle/ABNORMAL-LUNG_00368_suspected_opacity_391.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00368_suspected_opacity_391.jpg
369,data/brutes_kaggle/ABNORMAL-LUNG_00369_suspected_opacity_392.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00369_suspected_opacity_392.jpg
370,data/brutes_kaggle/ABNORMAL-LUNG_00370_suspected_opacity_394.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00370_suspected_opacity_394.jpg
371,data/brutes_kaggle/ABNORMAL-LUNG_00371_suspected_opacity_395.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00371_suspected_opacity_395.jpg
372,data/brutes_kaggle/ABNORMAL-LUNG_00372_suspected_opacity_396.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00372_suspected_opacity_396.jpg
373,data/brutes_kaggle/ABNORMAL-LUNG_00373_suspected_opacity_397.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00373_suspected_opacity_397.jpg
374,data/brutes_kaggle/ABNORMAL-LUNG_00374_suspected_opacity_398.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00374_suspected_opacity_398.jpg
375,data/brutes_kaggle/ABNORMAL-LUNG_00375_suspected_opacity_399.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00375_suspected_opacity_399.jpg
376,data/brutes_kaggle/ABNORMAL-LUNG_00376_suspected_opacity_400.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00376_suspected_opacity_400.jpg
377,data/brutes_kaggle/ABNORMAL-LUNG_00377_suspected_opacity_401.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00377_suspected_opacity_401.jpg
378,data/brutes_kaggle/ABNORMAL-LUNG_00378_suspected_opacity_402.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00378_suspected_opacity_402.jpg
379,data/brutes_kaggle/ABNORMAL-LUNG_00379_suspected_opacity_403.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00379_suspected_opacity_403.jpg
380,data/brutes_kaggle/ABNORMAL-LUNG_00380_suspected_opacity_404.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00380_suspected_opacity_404.jpg
381,data/brutes_kaggle/ABNORMAL-LUNG_00381_suspected_opacity_405.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00381_suspected_opacity_405.jpg
382,data/brutes_kaggle/ABNORMAL-LUNG_00382_suspected_opacity_407.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00382_suspected_opacity_407.jpg
383,data/brutes_kaggle/ABNORMAL-LUNG_00383_suspected_opacity_408.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00383_suspected_opacity_408.jpg
384,data/brutes_kaggle/ABNORMAL-LUNG_00384_suspected_opacity_409.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00384_suspected_opacity_409.jpg
385,data/brutes_kaggle/ABNORMAL-LUNG_00385_suspected_opacity_410.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00385_suspected_opacity_410.jpg
386,data/brutes_kaggle/ABNORMAL-LUNG_00386_suspected_opacity_411.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00386_suspected_opacity_411.jpg
387,data/brutes_kaggle/ABNORMAL-LUNG_00387_suspected_opacity_412.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00387_suspected_opacity_412.jpg
388,data/brutes_kaggle/ABNORMAL-LUNG_00388_suspected_opacity_413.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00388_suspected_opacity_413.jpg
389,data/brutes_kaggle/ABNORMAL-LUNG_00389_suspected_opacity_414.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00389_suspected_opacity_414.jpg
390,data/brutes_kaggle/ABNORMAL-LUNG_00390_suspected_opacity_415.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00390_suspected_opacity_415.jpg
391,data/brutes_kaggle/ABNORMAL-LUNG_00391_suspected_opacity_416.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00391_suspected_opacity_416.jpg
392,data/brutes_kaggle/ABNORMAL-LUNG_00392_suspected_opacity_417.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00392_suspected_opacity_417.jpg
393,data/brutes_kaggle/ABNORMAL-LUNG_00393_suspected_opacity_418.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00393_suspected_opacity_418.jpg
394,data/brutes_kaggle/ABNORMAL-LUNG_00394_suspected_opacity_419.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00394_suspected_opacity_419.jpg
395,data/brutes_kaggle/ABNORMAL-LUNG_00395_suspected_opacity_420.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00395_suspected_opacity_420.jpg
396,data/brutes_kaggle/ABNORMAL-LUNG_00396_suspected_opacity_421.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00396_suspected_opacity_421.jpg
397,data/brutes_kaggle/ABNORMAL-LUNG_00397_suspected_opacity_423.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00397_suspected_opacity_423.jpg
398,data/brutes_kaggle/ABNORMAL-LUNG_00398_suspected_opacity_424.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00398_suspected_opacity_424.jpg
399,data/brutes_kaggle/ABNORMAL-LUNG_00399_suspected_opacity_425.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00399_suspected_opacity_425.jpg
400,data/brutes_kaggle/ABNORMAL-LUNG_00400_suspected_opacity_426.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00400_suspected_opacity_426.jpg
401,data/brutes_kaggle/ABNORMAL-LUNG_00401_suspected_opacity_427.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00401_suspected_opacity_427.jpg
402,data/brutes_kaggle/ABNORMAL-LUNG_00402_suspected_opacity_428.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00402_suspected_opacity_428.jpg
