case_id,image_path,source,label,split,quality,notes
NORMAL-LUNG_00345,data/normal_lung_probe/NORMAL-LUNG_00345_normal_383.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 383.JPG
NORMAL-LUNG_00346,data/normal_lung_probe/NORMAL-LUNG_00346_normal_384.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 384.JPG
NORMAL-LUNG_00347,data/normal_lung_probe/NORMAL-LUNG_00347_normal_386.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 386.JPG
NORMAL-LUNG_00348,data/normal_lung_probe/NORMAL-LUNG_00348_normal_387.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 387.JPG
NORMAL-LUNG_00349,data/normal_lung_probe/NORMAL-LUNG_00349_normal_388.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 388.JPG
NORMAL-LUNG_00350,data/normal_lung_probe/NORMAL-LUNG_00350_normal_389.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 389.JPG
NORMAL-LUNG_00351,data/normal_lung_probe/NORMAL-LUNG_00351_normal_390.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 390.JPG
NORMAL-LUNG_00352,data/normal_lung_probe/NORMAL-LUNG_00352_normal_391.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 391.JPG
NORMAL-LUNG_00353,data/normal_lung_probe/NORMAL-LUNG_00353_normal_392.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 392.JPG
NORMAL-LUNG_00354,data/normal_lung_probe/NORMAL-LUNG_00354_normal_393.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 393.JPG
NORMAL-LUNG_00355,data/normal_lung_probe/NORMAL-LUNG_00355_normal_394.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 394.JPG
NORMAL-LUNG_00356,data/normal_lung_probe/NORMAL-LUNG_00356_normal_395.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 395.JPG
NORMAL-LUNG_00357,data/normal_lung_probe/NORMAL-LUNG_00357_normal_396.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 396.JPG
NORMAL-LUNG_00358,data/normal_lung_probe/NORMAL-LUNG_00358_normal_397.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 397.JPG
NORMAL-LUNG_00359,data/normal_lung_probe/NORMAL-LUNG_00359_normal_398.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 398.JPG
NORMAL-LUNG_00360,data/normal_lung_probe/NORMAL-LUNG_00360_normal_399.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 399.JPG
NORMAL-LUNG_00361,data/normal_lung_probe/NORMAL-LUNG_00361_normal_400.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 400.JPG
NORMAL-LUNG_00362,data/normal_lung_probe/NORMAL-LUNG_00362_normal_401.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 401.JPG
NORMAL-LUNG_00363,data/normal_lung_probe/NORMAL-LUNG_00363_normal_402.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 402.JPG
NORMAL-LUNG_00364,data/normal_lung_probe/NORMAL-LUNG_00364_normal_403.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 403.JPG
NORMAL-LUNG_00365,data/normal_lung_probe/NORMAL-LUNG_00365_normal_404.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 404.JPG
NORMAL-LUNG_00366,data/normal_lung_probe/NORMAL-LUNG_00366_normal_405.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 405.JPG
NORMAL-LUNG_00367,data/normal_lung_probe/NORMAL-LUNG_00367_normal_406.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 406.JPG
NORMAL-LUNG_00368,data/normal_lung_probe/NORMAL-LUNG_00368_normal_407.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 407.JPG
NORMAL-LUNG_00369,data/normal_lung_probe/NORMAL-LUNG_00369_normal_408.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 408.JPG
NORMAL-LUNG_00370,data/normal_lung_probe/NORMAL-LUNG_00370_normal_409.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 409.JPG
NORMAL-LUNG_00371,data/normal_lung_probe/NORMAL-LUNG_00371_normal_411.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 411.JPG
NORMAL-LUNG_00372,data/normal_lung_probe/NORMAL-LUNG_00372_normal_412.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 412.JPG
NORMAL-LUNG_00373,data/normal_lung_probe/NORMAL-LUNG_00373_normal_413.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 413.JPG
NORMAL-LUNG_00374,data/normal_lung_probe/NORMAL-LUNG_00374_normal_414.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 414.JPG
NORMAL-LUNG_00375,data/normal_lung_probe/NORMAL-LUNG_00375_normal_415.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 415.JPG
NORMAL-LUNG_00376,data/normal_lung_probe/NORMAL-LUNG_00376_normal_416.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 416.JPG
NORMAL-LUNG_00377,data/normal_lung_probe/NORMAL-LUNG_00377_normal_417.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 417.JPG
NORMAL-LUNG_00378,data/normal_lung_probe/NORMAL-LUNG_00378_normal_418.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 418.JPG
NORMAL-LUNG_00379,data/normal_lung_probe/NORMAL-LUNG_00379_normal_419.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 419.JPG
NORMAL-LUNG_00380,data/normal_lung_probe/NORMAL-LUNG_00380_normal_420.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 420.JPG
NORMAL-LUNG_00381,data/normal_lung_probe/NORMAL-LUNG_00381_normal_421.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 421.JPG
NORMAL-LUNG_00382,data/normal_lung_probe/NORMAL-LUNG_00382_normal_422.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 422.JPG
NORMAL-LUNG_00383,data/normal_lung_probe/NORMAL-LUNG_00383_normal_423.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 423.JPG
NORMAL-LUNG_00384,data/normal_lung_probe/NORMAL-LUNG_00384_normal_424.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 424.JPG
NORMAL-LUNG_00385,data/normal_lung_probe/NORMAL-LUNG_00385_normal_426.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 426.JPG
NORMAL-LUNG_00386,data/normal_lung_probe/NORMAL-LUNG_00386_normal_428.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 428.JPG
NORMAL-LUNG_00387,data/normal_lung_probe/NORMAL-LUNG_00387_normal_429.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 429.JPG
NORMAL-LUNG_00388,data/normal_lung_probe/NORMAL-LUNG_00388_normal_430.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 430.JPG
NORMAL-LUNG_00389,data/normal_lung_probe/NORMAL-LUNG_00389_normal_431.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 431.JPG
NORMAL-LUNG_00390,data/normal_lung_probe/NORMAL-LUNG_00390_normal_432.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 432.JPG
NORMAL-LUNG_00391,data/normal_lung_probe/NORMAL-LUNG_00391_normal_433.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 433.JPG
NORMAL-LUNG_00392,data/normal_lung_probe/NORMAL-LUNG_00392_normal_434.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 434.JPG
NORMAL-LUNG_00393,data/normal_lung_probe/NORMAL-LUNG_00393_normal_435.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 435.JPG
NORMAL-LUNG_00394,data/normal_lung_probe/NORMAL-LUNG_00394_normal_436.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 436.JPG
NORMAL-LUNG_00395,data/normal_lung_probe/NORMAL-LUNG_00395_normal_437.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 437.JPG
NORMAL-LUNG_00396,data/normal_lung_probe/NORMAL-LUNG_00396_normal_438.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 438.JPG
NORMAL-LUNG_00397,data/normal_lung_probe/NORMAL-LUNG_00397_normal_439.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 439.JPG
NORMAL-LUNG_00398,data/normal_lung_probe/NORMAL-LUNG_00398_normal_440.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 440.JPG
NORMAL-LUNG_00399,data/normal_lung_probe/NORMAL-LUNG_00399_normal_441.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 441.JPG
NORMAL-LUNG_00400,data/normal_lung_probe/NORMAL-LUNG_00400_normal_442.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 442.JPG
NORMAL-LUNG_00401,data/normal_lung_probe/NORMAL-LUNG_00401_normal_443.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 443.JPG
NORMAL-LUNG_00402,data/normal_lung_probe/NORMAL-LUNG_00402_normal_444.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 444.JPG
NORMAL-LUNG_00403,data/normal_lung_probe/NORMAL-LUNG_00403_normal_446.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 446.JPG
NORMAL-LUNG_00404,data/normal_lung_probe/NORMAL-LUNG_00404_normal_447.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 447.JPG
NORMAL-LUNG_00405,data/normal_lung_probe/NORMAL-LUNG_00405_normal_449.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 449.JPG
NORMAL-LUNG_00406,data/normal_lung_probe/NORMAL-LUNG_00406_normal_450.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 450.JPG
NORMAL-LUNG_00407,data/normal_lung_probe/NORMAL-LUNG_00407_normal_451.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 451.JPG
NORMAL-LUNG_00408,data/normal_lung_probe/NORMAL-LUNG_00408_normal_452.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 452.JPG
NORMAL-LUNG_00409,data/normal_lung_probe/NORMAL-LUNG_00409_normal_453.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 453.JPG
NORMAL-LUNG_00410,data/normal_lung_probe/NORMAL-LUNG_00410_normal_454.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 454.JPG
NORMAL-LUNG_00411,data/normal_lung_probe/NORMAL-LUNG_00411_normal_455.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 455.JPG
NORMAL-LUNG_00412,data/normal_lung_probe/NORMAL-LUNG_00412_normal_456.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 456.JPG
NORMAL-LUNG_00413,data/normal_lung_probe/NORMAL-LUNG_00413_normal_458.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 458.JPG
NORMAL-LUNG_00414,data/normal_lung_probe/NORMAL-LUNG_00414_normal_461.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 461.JPG
NORMAL-LUNG_00415,data/normal_lung_probe/NORMAL-LUNG_00415_normal_462.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 462.JPG
NORMAL-LUNG_00416,data/normal_lung_probe/NORMAL-LUNG_00416_normal_463.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 463.JPG
NORMAL-LUNG_00417,data/normal_lung_probe/NORMAL-LUNG_00417_normal_464.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 464.JPG
NORMAL-LUNG_00418,data/normal_lung_probe/NORMAL-LUNG_00418_normal_465.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 465.JPG
NORMAL-LUNG_00419,data/normal_lung_probe/NORMAL-LUNG_00419_normal_466.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 466.JPG
NORMAL-LUNG_00420,data/normal_lung_probe/NORMAL-LUNG_00420_normal_467.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 467.JPG
NORMAL-LUNG_00421,data/normal_lung_probe/NORMAL-LUNG_00421_normal_468.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 468.JPG
NORMAL-LUNG_00422,data/normal_lung_probe/NORMAL-LUNG_00422_normal_469.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 469.JPG
NORMAL-LUNG_00423,data/normal_lung_probe/NORMAL-LUNG_00423_normal_470.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 470.JPG
NORMAL-LUNG_00424,data/normal_lung_probe/NORMAL-LUNG_00424_normal_471.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 471.JPG
NORMAL-LUNG_00425,data/normal_lung_probe/NORMAL-LUNG_00425_normal_473.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 473.JPG
NORMAL-LUNG_00426,data/normal_lung_probe/NORMAL-LUNG_00426_normal_474.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 474.JPG
NORMAL-LUNG_00427,data/normal_lung_probe/NORMAL-LUNG_00427_normal_475.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 475.JPG
NORMAL-LUNG_00428,data/normal_lung_probe/NORMAL-LUNG_00428_normal_476.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 476.JPG
NORMAL-LUNG_00429,data/normal_lung_probe/NORMAL-LUNG_00429_normal_477.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 477.JPG
NORMAL-LUNG_00430,data/normal_lung_probe/NORMAL-LUNG_00430_normal_478.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 478.JPG
NORMAL-LUNG_00431,data/normal_lung_probe/NORMAL-LUNG_00431_normal_479.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 479.JPG
NORMAL-LUNG_00432,data/normal_lung_probe/NORMAL-LUNG_00432_normal_480.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 480.JPG
NORMAL-LUNG_00433,data/normal_lung_probe/NORMAL-LUNG_00433_normal_481.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 481.JPG
NORMAL-LUNG_00434,data/normal_lung_probe/NORMAL-LUNG_00434_normal_483.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 483.JPG
NORMAL-LUNG_00435,data/normal_lung_probe/NORMAL-LUNG_00435_normal_484.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 484.JPG
NORMAL-LUNG_00436,data/normal_lung_probe/NORMAL-LUNG_00436_normal_485.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 485.JPG
NORMAL-LUNG_00437,data/normal_lung_probe/NORMAL-LUNG_00437_normal_486.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 486.JPG
NORMAL-LUNG_00438,data/normal_lung_probe/NORMAL-LUNG_00438_normal_487.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 487.JPG
NORMAL-LUNG_00439,data/normal_lung_probe/NORMAL-LUNG_00439_normal_488.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 488.JPG
NORMAL-LUNG_00440,data/normal_lung_probe/NORMAL-LUNG_00440_normal_490.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 490.JPG
NORMAL-LUNG_00441,data/normal_lung_probe/NORMAL-LUNG_00441_normal_491.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 491.JPG
NORMAL-LUNG_00442,data/normal_lung_probe/NORMAL-LUNG_00442_normal_492.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 492.JPG
NORMAL-LUNG_00443,data/normal_lung_probe/NORMAL-LUNG_00443_normal_493.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 493.JPG
NORMAL-LUNG_00444,data/normal_lung_probe/NORMAL-LUNG_00444_normal_494.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 494.JPG
NORMAL-LUNG_00445,data/normal_lung_probe/NORMAL-LUNG_00445_normal_495.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 495.JPG
NORMAL-LUNG_00446,data/normal_lung_probe/NORMAL-LUNG_00446_normal_497.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 497.JPG
NORMAL-LUNG_00447,data/normal_lung_probe/NORMAL-LUNG_00447_normal_498.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 498.JPG
NORMAL-LUNG_00448,data/normal_lung_probe/NORMAL-LUNG_00448_normal_499.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 499.JPG
NORMAL-LUNG_00449,data/normal_lung_probe/NORMAL-LUNG_00449_normal_500.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 500.JPG
NORMAL-LUNG_00450,data/normal_lung_probe/NORMAL-LUNG_00450_normal_501.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 501.JPG
NORMAL-LUNG_00451,data/normal_lung_probe/NORMAL-LUNG_00451_normal_502.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 502.JPG
NORMAL-LUNG_00452,data/normal_lung_probe/NORMAL-LUNG_00452_normal_503.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 503.JPG
NORMAL-LUNG_00453,data/normal_lung_probe/NORMAL-LUNG_00453_normal_504.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 504.JPG
NORMAL-LUNG_00454,data/normal_lung_probe/NORMAL-LUNG_00454_normal_505.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 505.JPG
NORMAL-LUNG_00455,data/normal_lung_probe/NORMAL-LUNG_00455_normal_506.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 506.JPG
NORMAL-LUNG_00456,data/normal_lung_probe/NORMAL-LUNG_00456_normal_507.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 507.JPG
NORMAL-LUNG_00457,data/normal_lung_probe/NORMAL-LUNG_00457_normal_508.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 508.JPG
NORMAL-LUNG_00458,data/normal_lung_probe/NORMAL-LUNG_00458_normal_509.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 509.JPG
NORMAL-LUNG_00459,data/normal_lung_probe/NORMAL-LUNG_00459_normal_510.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 510.JPG
NORMAL-LUNG_00460,data/normal_lung_probe/NORMAL-LUNG_00460_normal_511.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 511.JPG
NORMAL-LUNG_00461,data/normal_lung_probe/NORMAL-LUNG_00461_normal_512.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 512.JPG
NORMAL-LUNG_00462,data/normal_lung_probe/NORMAL-LUNG_00462_normal_513.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 513.JPG
NORMAL-LUNG_00463,data/normal_lung_probe/NORMAL-LUNG_00463_normal_514.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 514.JPG
NORMAL-LUNG_00464,data/normal_lung_probe/NORMAL-LUNG_00464_normal_515.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 515.JPG
NORMAL-LUNG_00465,data/normal_lung_probe/NORMAL-LUNG_00465_normal_516.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 516.JPG
NORMAL-LUNG_00466,data/normal_lung_probe/NORMAL-LUNG_00466_normal_517.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 517.JPG
NORMAL-LUNG_00467,data/normal_lung_probe/NORMAL-LUNG_00467_normal_518.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 518.JPG
NORMAL-LUNG_00468,data/normal_lung_probe/NORMAL-LUNG_00468_normal_519.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 519.JPG
NORMAL-LUNG_00469,data/normal_lung_probe/NORMAL-LUNG_00469_normal_520.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 520.JPG
NORMAL-LUNG_00470,data/normal_lung_probe/NORMAL-LUNG_00470_normal_521.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 521.JPG
NORMAL-LUNG_00471,data/normal_lung_probe/NORMAL-LUNG_00471_normal_522.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 522.JPG
NORMAL-LUNG_00472,data/normal_lung_probe/NORMAL-LUNG_00472_normal_523.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 523.JPG
NORMAL-LUNG_00473,data/normal_lung_probe/NORMAL-LUNG_00473_normal_524.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 524.JPG
NORMAL-LUNG_00474,data/normal_lung_probe/NORMAL-LUNG_00474_normal_525.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 525.JPG
NORMAL-LUNG_00475,data/normal_lung_probe/NORMAL-LUNG_00475_normal_526.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 526.JPG
NORMAL-LUNG_00476,data/normal_lung_probe/NORMAL-LUNG_00476_normal_527.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 527.JPG
NORMAL-LUNG_00477,data/normal_lung_probe/NORMAL-LUNG_00477_normal_528.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 528.JPG
NORMAL-LUNG_00478,data/normal_lung_probe/NORMAL-LUNG_00478_normal_529.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 529.JPG
NORMAL-LUNG_00479,data/normal_lung_probe/NORMAL-LUNG_00479_normal_531.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 531.JPG
NORMAL-LUNG_00480,data/normal_lung_probe/NORMAL-LUNG_00480_normal_532.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 532.JPG
NORMAL-LUNG_00481,data/normal_lung_probe/NORMAL-LUNG_00481_normal_533.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 533.JPG
NORMAL-LUNG_00482,data/normal_lung_probe/NORMAL-LUNG_00482_normal_535.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 535.JPG
NORMAL-LUNG_00483,data/normal_lung_probe/NORMAL-LUNG_00483_normal_536.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 536.JPG
NORMAL-LUNG_00484,data/normal_lung_probe/NORMAL-LUNG_00484_normal_538.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 538.JPG
NORMAL-LUNG_00485,data/normal_lung_probe/NORMAL-LUNG_00485_normal_540.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 540.JPG
NORMAL-LUNG_00486,data/normal_lung_probe/NORMAL-LUNG_00486_normal_541.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 541.JPG
NORMAL-LUNG_00487,data/normal_lung_probe/NORMAL-LUNG_00487_normal_543.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 543.JPG
NORMAL-LUNG_00488,data/normal_lung_probe/NORMAL-LUNG_00488_normal_544.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 544.JPG
NORMAL-LUNG_00489,data/normal_lung_probe/NORMAL-LUNG_00489_normal_545.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 545.JPG
NORMAL-LUNG_00490,data/normal_lung_probe/NORMAL-LUNG_00490_normal_546.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 546.JPG
NORMAL-LUNG_00491,data/normal_lung_probe/NORMAL-LUNG_00491_normal_547.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 547.JPG
NORMAL-LUNG_00492,data/normal_lung_probe/NORMAL-LUNG_00492_normal_548.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 548.JPG
NORMAL-LUNG_00493,data/normal_lung_probe/NORMAL-LUNG_00493_normal_549.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 549.JPG
NORMAL-LUNG_00494,data/normal_lung_probe/NORMAL-LUNG_00494_normal_550.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 550.JPG
NORMAL-LUNG_00495,data/normal_lung_probe/NORMAL-LUNG_00495_normal_551.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 551.JPG
NORMAL-LUNG_00496,data/normal_lung_probe/NORMAL-LUNG_00496_normal_552.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 552.JPG
NORMAL-LUNG_00497,data/normal_lung_probe/NORMAL-LUNG_00497_normal_553.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 553.JPG
NORMAL-LUNG_00498,data/normal_lung_probe/NORMAL-LUNG_00498_normal_554.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 554.JPG
NORMAL-LUNG_00499,data/normal_lung_probe/NORMAL-LUNG_00499_normal_555.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 555.JPG
NORMAL-LUNG_00500,data/normal_lung_probe/NORMAL-LUNG_00500_normal_556.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 556.JPG
NORMAL-LUNG_00501,data/normal_lung_probe/NORMAL-LUNG_00501_normal_557.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 557.JPG
NORMAL-LUNG_00502,data/normal_lung_probe/NORMAL-LUNG_00502_normal_558.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 558.JPG
NORMAL-LUNG_00503,data/normal_lung_probe/NORMAL-LUNG_00503_normal_559.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 559.JPG
NORMAL-LUNG_00504,data/normal_lung_probe/NORMAL-LUNG_00504_normal_560.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 560.JPG
NORMAL-LUNG_00505,data/normal_lung_probe/NORMAL-LUNG_00505_normal_561.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 561.JPG
NORMAL-LUNG_00506,data/normal_lung_probe/NORMAL-LUNG_00506_normal_562.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 562.JPG
NORMAL-LUNG_00507,data/normal_lung_probe/NORMAL-LUNG_00507_normal_564.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 564.JPG
NORMAL-LUNG_00508,data/normal_lung_probe/NORMAL-LUNG_00508_normal_565.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 565.JPG
NORMAL-LUNG_00509,data/normal_lung_probe/NORMAL-LUNG_00509_normal_567.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 567.JPG
NORMAL-LUNG_00510,data/normal_lung_probe/NORMAL-LUNG_00510_normal_568.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 568.JPG
NORMAL-LUNG_00511,data/normal_lung_probe/NORMAL-LUNG_00511_normal_569.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 569.JPG
NORMAL-LUNG_00512,data/normal_lung_probe/NORMAL-LUNG_00512_normal_570.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 570.JPG
NORMAL-LUNG_00513,data/normal_lung_probe/NORMAL-LUNG_00513_normal_571.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 571.JPG
